JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
6805097;0;gcn56;2389333;2194652;2400000;1.002209;0.652352;0.351215;0.209800;0.000000;0.000000;299.248128;49.754434;121.379462;3905456591;5986728737;0.000032;58703643;32147131;0;6699;0;0;0;318033;0;0;0;51.659000;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773244;12;30-06-2024 20:47:24
6805097;0;gcn56;2398666;2194981;2400000;1.003209;3.399847;8.560165;9.220744;0.000000;0.000000;342.511561;58.649214;132.854120;36739602756;10806252216;0.345442;338100334;334276632;0;3654;0;33094712;1633748112;174662;0;0;1803293168;51.621455;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773254;22;30-06-2024 20:47:34
6805097;0;gcn56;2378666;2194651;2400000;1.003209;0.877031;1.729962;4.204677;0.000000;0.000000;460.598146;52.228349;124.142253;21384661962;24383006657;0.000852;789693686;650518247;0;2020624;0;0;4092256;2200843;0;0;225048;140.209167;1310000;1215000;58;34;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773264;32;30-06-2024 20:47:44
6805097;0;gcn56;2376000;2194854;2400000;1.002809;0.919129;0.074965;0.192027;0.000000;0.000000;505.094920;49.652511;122.871891;23610199964;25687588222;0.000708;632554260;351195581;0;2603195;0;0;3241056;1130700;0;0;119888;160.836333;1410000;1215000;62;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773274;42;30-06-2024 20:47:54
6805097;0;gcn56;2392000;2194874;2400000;1.002309;0.916691;0.085215;0.218974;0.000000;0.000000;505.980181;49.707391;122.987647;23610335167;25756056334;0.000814;633893007;351552099;0;2729546;0;0;4155984;1125731;0;0;150480;168.246077;1410000;1215000;62;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773284;52;30-06-2024 20:48:04
6805097;0;gcn56;2384000;2194847;2400000;1.002809;0.930383;0.076573;0.193776;0.000000;0.000000;466.565503;49.660819;122.854530;23610403682;25377089665;0.000665;636158993;354490556;0;2096462;0;0;3279200;1132185;0;0;160688;169.140750;1410000;1215000;62;44;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773294;62;30-06-2024 20:48:14
6805097;0;gcn56;2385333;2194734;2400000;1.002309;0.920731;0.076119;0.194642;0.000000;0.000000;499.855820;49.590834;122.859272;23598192288;25629846651;0.000630;632936121;352477230;0;2728864;0;0;2367424;1123552;0;0;96312;159.220000;1410000;1215000;62;44;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773304;72;30-06-2024 20:48:24
6805097;0;gcn56;2389333;2194853;2400000;1.002109;0.914688;0.082845;0.213256;0.000000;0.000000;510.761885;49.719268;122.975959;23595070944;25795767451;0.000788;630739762;351176704;0;2949669;0;0;3710112;1123596;0;0;109008;175.118500;1410000;1215000;62;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773314;82;30-06-2024 20:48:34
6805097;0;gcn56;2374666;2194794;2400000;1.003308;0.934117;0.077765;0.195868;0.000000;0.000000;497.940458;49.658328;122.781966;23605792662;25270689948;0.000421;638529690;355897227;0;1805639;0;0;1233728;1133455;0;0;49976;157.316308;1410000;1215000;60;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773324;92;30-06-2024 20:48:44
6805097;0;gcn56;2390666;2194948;2400000;1.004909;0.926802;0.075348;0.191454;0.000000;0.000000;498.929876;49.766544;122.860595;23664846845;25533871784;0.000643;638038251;355190119;0;2227361;0;0;3022512;1132131;0;0;78432;158.194333;1410000;1215000;60;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773335;102;30-06-2024 20:48:55
6805097;0;gcn56;2385333;2195072;2400000;1.002209;0.911351;0.083971;0.216946;0.000000;0.000000;464.943551;49.854031;123.006937;23597350413;25892709844;0.000763;630200225;350661364;0;3191006;0;0;3283552;1118691;0;0;57704;160.598154;1410000;1215000;63;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773345;112;30-06-2024 20:49:05
6805097;0;gcn56;2404000;2194778;2400000;1.001409;0.917182;0.075477;0.193946;0.000000;0.000000;503.313589;49.724246;122.962293;23601259816;25732363349;0.000585;633841077;351157386;0;2706998;0;0;1971024;1126706;0;0;57792;157.619091;1410000;1215000;60;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773355;122;30-06-2024 20:49:15
6805097;0;gcn56;2385333;2194691;2400000;1.002109;0.909413;0.074749;0.193637;0.000000;0.000000;502.840853;49.627966;122.852614;23607903371;25959489114;0.000832;631316089;348823901;0;3237098;0;0;3935312;1120911;0;0;47592;159.246500;1410000;1215000;61;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773365;132;30-06-2024 20:49:25
6805097;0;gcn56;2393333;2194861;2400000;1.002309;0.910212;0.090825;0.235135;0.000000;0.000000;503.260316;49.761788;123.130451;23618711329;25948575953;0.000653;631982198;348626699;0;3197180;0;0;2185616;1123061;0;0;41104;160.321083;1410000;1215000;64;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773375;142;30-06-2024 20:49:35
6805097;0;gcn56;2377333;2194848;2400000;1.003109;0.916280;0.075874;0.194903;0.000000;0.000000;501.465798;49.581649;122.751681;23610234781;25767492490;0.000646;633271187;350003036;0;2722105;0;0;2589904;1127840;0;0;37216;158.493615;1410000;1215000;62;44;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773385;152;30-06-2024 20:49:45
6805097;0;gcn56;2400000;2194843;2400000;1.001309;0.921590;0.074826;0.191437;0.000000;0.000000;501.572354;49.699804;122.976451;23609113935;25617797368;0.000602;635840090;351608193;0;2473068;0;0;2394736;1129308;0;0;34176;158.785636;1410000;1215000;64;44;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773395;162;30-06-2024 20:49:55
6805097;0;gcn56;2389333;2194916;2400000;1.002309;0.924005;0.083563;0.212943;0.000000;0.000000;473.722632;49.716953;122.975757;23600595906;25541621446;0.000661;636366217;352598145;0;2217686;0;0;3230560;1131493;0;0;41392;177.928769;1410000;1215000;63;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773405;172;30-06-2024 20:50:05
6805097;0;gcn56;2382666;2194735;2400000;1.002209;0.920765;0.075620;0.193517;0.000000;0.000000;505.944338;49.731097;122.891205;23615201172;25647382291;0.000772;636524463;351768075;0;2645971;0;0;3935120;1127136;0;0;27520;170.560833;1410000;1215000;60;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773415;182;30-06-2024 20:50:15
6805097;0;gcn56;2380000;2194926;2400000;1.002509;0.917139;0.075470;0.193795;0.000000;0.000000;500.994380;49.671015;122.852700;23609841222;25742939333;0.000567;633258967;350883342;0;2756475;0;0;1759216;1124661;0;0;41048;158.427833;1410000;1215000;62;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773425;192;30-06-2024 20:50:25
6805097;0;gcn56;2396000;2194805;2400000;1.002209;0.925655;0.084091;0.214014;0.000000;0.000000;504.105752;49.685796;123.036699;23610325064;25506603283;0.000545;636036862;353607599;0;2341248;0;0;1962224;1126682;0;0;29968;159.901083;1410000;1215000;62;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773435;202;30-06-2024 20:50:35
6805097;0;gcn56;2389333;2194793;2400000;1.002409;0.889725;0.072852;0.192799;0.000000;0.000000;507.859632;49.679558;122.842184;23602730760;26528120030;0.000818;624331608;346186208;0;4455795;0;0;2614096;1109478;0;0;16224;161.321167;1410000;1215000;65;44;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773445;212;30-06-2024 20:50:45
6805097;0;gcn56;2389333;2195032;2400000;1.002109;0.898402;0.074515;0.195353;0.000000;0.000000;467.964132;49.683378;122.916374;23602555659;26271704727;0.000787;627292731;347439257;0;3912676;0;0;2833568;1114073;0;0;23592;164.688500;1410000;1215000;63;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773455;222;30-06-2024 20:50:55
6805097;0;gcn56;2384000;2194692;2400000;1.002309;0.924973;0.084242;0.214501;0.000000;0.000000;505.912357;49.630275;122.989291;23606375808;25521162414;0.000557;637073378;353333994;0;2258734;0;0;2179552;1128689;0;0;11880;160.168846;1410000;1215000;62;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773465;232;30-06-2024 20:51:05
6805097;0;gcn56;2373333;2194838;2400000;1.002909;0.894734;0.072941;0.191871;0.000000;0.000000;508.581155;49.617748;122.769335;23604427981;26381499946;0.000863;626354700;345755284;0;4257167;0;0;3272736;1110061;0;0;10400;159.679385;1410000;1215000;63;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773475;242;30-06-2024 20:51:15
6805097;0;gcn56;2412000;2194912;2400000;1.001408;0.923546;0.076297;0.194736;0.000000;0.000000;501.347717;49.773175;122.948775;23605226263;25559345685;0.000672;636281378;351945979;0;2373914;0;0;3216816;1129577;0;0;9360;158.714182;1410000;1215000;60;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773485;252;30-06-2024 20:51:25
6805097;0;gcn56;2385333;2194785;2400000;1.002109;0.900862;0.080759;0.211262;0.000000;0.000000;466.029037;49.798483;122.999515;23615943551;26214816517;0.000810;628341251;347410141;0;3943581;0;0;3054352;1111506;0;0;10816;159.938167;1410000;1215000;64;44;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773495;262;30-06-2024 20:51:35
6805097;0;gcn56;2374666;2194809;2400000;1.003009;0.924774;0.076611;0.195093;0.000000;0.000000;511.502793;49.858887;122.795733;23620449279;25541872258;0.000342;636033745;350768836;0;2278741;0;160;12784;1128624;0;0;12872;179.593077;1410000;1215000;63;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773505;272;30-06-2024 20:51:45
6805097;0;gcn56;2408000;2194812;2400000;1.001809;0.897551;0.072022;0.189168;0.000000;0.000000;506.782561;49.766033;122.945158;23617049228;26312770790;0.000743;626722780;347202870;0;4129264;0;0;2186240;1109608;0;0;19104;161.190727;1410000;1215000;63;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773515;282;30-06-2024 20:51:55
6805097;0;gcn56;2390666;2194854;2400000;1.002209;0.916533;0.085185;0.218997;0.000000;0.000000;513.060229;49.809930;123.051239;23614468193;25764994393;0.000601;632990142;351474446;0;2930758;0;0;1960928;1119381;0;0;9288;158.705231;1410000;1215000;62;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773525;292;30-06-2024 20:52:05
6805097;0;gcn56;2381333;2194775;2400000;1.002509;0.918255;0.075479;0.193563;0.000000;0.000000;505.376837;49.775615;122.854977;23607312749;25708883322;0.000690;634244146;351174021;0;2738050;0;0;3051552;1124730;0;0;152;165.066167;1410000;1215000;63;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773535;302;30-06-2024 20:52:15
6805097;0;gcn56;2385333;2194857;2400000;1.002709;0.909007;0.075199;0.194834;0.000000;0.000000;465.788346;49.797546;122.856735;23615341569;25979259854;0.000688;632452127;349861045;0;3364508;0;160;2407952;1119144;0;0;8504;161.046750;1410000;1215000;65;44;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773545;312;30-06-2024 20:52:25
6805097;0;gcn56;2388000;2194913;2400000;1.002209;0.895913;0.080519;0.211732;0.000000;0.000000;519.346881;49.906205;123.005978;23610684218;26353761131;0.000725;627098263;346194072;0;4163519;0;0;1967824;1109640;0;0;21424;184.500333;1410000;1215000;64;44;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773555;322;30-06-2024 20:52:35
6805097;0;gcn56;2385333;2194719;2400000;1.002509;0.898229;0.082255;0.215635;0.000000;0.000000;504.412097;49.974685;123.045500;23606399462;26281059585;0.000815;627149303;346808388;0;3980871;0;0;3064624;1111325;0;0;16936;160.088333;1410000;1215000;61;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773565;332;30-06-2024 20:52:45
6805097;0;gcn56;2378666;2195172;2400000;1.003009;0.914110;0.121529;0.312780;0.000000;0.000000;506.589682;50.093077;123.542203;23597227243;25814414475;0.000637;631643012;349749461;0;3075587;0;0;2182944;1118539;0;0;11328;160.974308;1410000;1215000;63;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773575;343;30-06-2024 20:52:55
6805097;0;gcn56;2397333;2194802;2400000;1.001709;0.904965;0.122542;0.319514;0.000000;0.000000;520.852430;50.214451;124.303975;23636173704;26118332277;0.000662;628889828;349884265;0;3748093;0;0;1752496;1112242;0;0;28296;183.220667;1410000;1215000;62;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773585;353;30-06-2024 20:53:05
6805097;0;gcn56;2384000;2194807;2400000;1.003409;0.893256;0.080089;0.210896;0.000000;0.000000;469.297466;49.656400;122.931671;23602168560;26422629100;0.000885;623695258;346923831;0;4466783;0;0;3282288;1103808;0;0;16992;167.070750;1410000;1215000;63;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773595;363;30-06-2024 20:53:15
6805097;0;gcn56;2376000;2194802;2400000;1.002509;0.902962;0.072739;0.189751;0.000000;0.000000;508.856957;49.719582;122.872189;23614233690;26151965876;0.000714;627708183;348548172;0;3850404;0;0;2185712;1109715;0;0;8656;167.803000;1410000;1215000;64;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773605;373;30-06-2024 20:53:25
6805097;0;gcn56;2397333;2194717;2400000;1.002209;0.911848;0.086796;0.224223;0.000000;0.000000;513.052282;49.865085;123.026815;23608173985;25890471965;0.000663;630990942;350965070;0;3338869;0;0;2182080;1113378;0;0;5888;173.708167;1410000;1215000;64;44;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773615;383;30-06-2024 20:53:35
6805097;0;gcn56;2390666;2194948;2400000;1.002109;0.913213;0.075597;0.194965;0.000000;0.000000;509.088084;49.733371;122.887264;23601637008;25844615204;0.000533;630589568;351076931;0;3113540;0;0;1096816;1116404;0;0;11152;171.801833;1410000;1215000;63;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773625;393;30-06-2024 20:53:45
6805097;0;gcn56;2378666;2194723;2400000;1.002309;0.930400;0.075630;0.191519;0.000000;0.000000;509.598973;49.681144;122.894106;23615050749;25381616362;0.000329;637592549;354202953;0;2155659;0;40;8976;1125840;0;0;11616;172.412833;1410000;1215000;62;45;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773635;403;30-06-2024 20:53:55
6805097;0;gcn56;2380000;2194951;2400000;1.003309;0.903889;0.081358;0.211814;0.000000;0.000000;466.039693;49.688865;122.856654;23610505022;26121035153;0.000603;627759752;348265854;0;3833157;0;0;1091360;1108790;0;0;12176;159.318143;1410000;1215000;64;44;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773645;413;30-06-2024 20:54:05
6805097;0;gcn56;2388000;2194801;2400000;1.002109;0.908193;0.076199;0.197611;0.000000;0.000000;502.928246;49.808667;122.908538;23602439653;25988358608;0.000462;629467396;349904160;0;3506478;0;0;112;1112902;0;0;14320;159.082000;1410000;1215000;67;43;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773655;423;30-06-2024 20:54:15
6805097;0;gcn56;2401333;2194849;2400000;1.001708;0.918466;0.074339;0.190728;0.000000;0.000000;505.583115;49.797901;122.968345;23604708732;25700132525;0.000388;634733520;351528606;0;2754893;0;0;5888;1121754;0;0;10920;160.367818;1410000;1215000;61;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773665;433;30-06-2024 20:54:25
6805097;0;gcn56;2378666;2194834;2400000;1.003309;0.901109;0.087957;0.229677;0.000000;0.000000;507.450763;49.828808;122.981872;23607815073;26198635876;0.000716;626794018;347094898;0;3850526;0;184;2197152;1111812;0;0;15072;159.902462;1410000;1215000;62;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773675;443;30-06-2024 20:54:35
6805097;0;gcn56;2389333;2195043;2400000;1.002409;0.907217;0.075696;0.196544;0.000000;0.000000;503.140218;49.746168;122.875210;23612494547;26027392625;0.000555;629745240;349274195;0;3555421;0;0;878432;1112173;0;0;18160;164.374167;1410000;1215000;67;41;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773685;453;30-06-2024 20:54:45
6805097;0;gcn56;2386666;2194822;2400000;1.002509;0.921669;0.076672;0.195863;0.000000;0.000000;464.755927;49.817149;122.903148;23603478581;25609504741;0.000483;635432192;351094671;0;2613643;0;0;1093696;1120577;0;0;16904;160.034167;1410000;1215000;62;46;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773695;463;30-06-2024 20:54:55
6805097;1;gcn56;2374666;2194843;2400000;1.001209;0.528331;0.219692;0.021967;0.000000;0.000000;328.376151;49.565440;120.176925;528906089;1001089101;0.000001;8798778;3141172;0;22;0;0;0;13718;0;0;0;52.170000;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773719;12;30-06-2024 20:55:19
6805097;1;gcn56;2385333;2194851;2400000;1.001909;0.487772;3.196353;0.014188;0.000000;0.000000;327.133326;49.580261;120.103120;21693283;44474232;0.000000;169929;90736;0;3;0;0;0;139;0;0;0;52.159833;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773729;22;30-06-2024 20:55:29
6805097;1;gcn56;2390666;2194697;2400000;1.001409;0.983083;214.598801;0.035991;0.000000;0.000000;298.719665;49.621177;120.243857;1651097;1679510;0.000000;12033;6290;0;6;0;0;0;58;0;0;0;51.978667;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773739;32;30-06-2024 20:55:39
6805097;1;gcn56;2376000;2194934;2400000;1.001109;1.481800;143.871243;0.011501;0.000000;0.000000;327.741444;49.650396;120.124167;1185840;800270;0.000000;24453;11218;0;6;0;0;0;56;0;0;0;51.918000;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773749;42;30-06-2024 20:55:49
6805097;1;gcn56;2397333;2194807;2400000;1.001308;0.000006;1487.968757;0.026712;0.000000;0.000000;326.580624;49.479080;120.189259;1;179753;0.000000;26909;21744;0;5;0;0;0;46;0;0;0;51.898000;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773759;52;30-06-2024 20:55:59
6805097;1;gcn56;2392000;2194714;2400000;1.001209;0.000007;2891.843514;0.039005;0.000000;0.000000;329.475173;49.651765;120.300628;1;135041;0.000000;26888;24842;0;12;0;0;0;46;0;0;0;51.923000;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773769;62;30-06-2024 20:56:09
6805097;1;gcn56;2384000;2194855;2400000;1.001809;0.000006;284565.998813;4.738247;0.000000;0.000000;362.138949;53.607839;124.524925;1;166809;0.000000;27679;23410;0;11;0;0;0;46;0;0;0;51.878000;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773779;72;30-06-2024 20:56:19
6805097;1;gcn56;2384000;2194863;2400000;1.001409;1.000000;1027486048.000000;0.102604;0.000000;0.000000;355.378423;49.646614;121.577120;1;1;0.000000;29474;27519;0;10;0;0;0;50;0;0;0;51.838000;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1719773789;82;30-06-2024 20:56:29
