JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
6692194;0;gcn72;2393333;2194957;2400000;1.001103;0.651236;40.012508;26.908379;0.000000;0.000000;999.421139;135.694634;304.580668;4384390731;6732412903;0.000036;66116241;36142280;0;20319;0;0;16;337742;0;0;16;47.077000;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830246;12;19-06-2024 22:50:46
6692194;0;gcn72;2384000;2194806;2400000;1.002503;3.364143;14.879703;23.853874;0.000000;0.000000;1091.755789;132.603062;300.973241;54066103805;16071283465;0.342449;273304059;325327030;0;419090;0;31055000;1656878960;181953;0;0;1744515672;56.272273;755454;1215000;5;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830256;22;19-06-2024 22:50:56
6692194;0;gcn72;2394666;2194781;2400000;1.001304;1.198388;7.349289;18.622973;0.000000;0.000000;1104.792902;127.930057;296.165249;30406529575;25372860526;0.000393;629641157;341823244;0;258594;0;1648;1588000;2083919;0;0;0;81.565455;1410000;1215000;20;3;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830266;32;19-06-2024 22:51:06
6692194;0;gcn72;2390666;2194872;2400000;1.001603;0.917302;6.482991;16.609481;0.000000;0.000000;949.130165;125.874028;289.878812;23539051794;25661167609;0.000118;583216941;274122928;0;110346;0;0;163984;801721;0;0;103168;85.928091;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830276;42;19-06-2024 22:51:16
6692194;0;gcn72;2386666;2194715;2400000;1.002004;0.916653;6.257002;16.054368;0.000000;0.000000;1045.952434;125.140340;289.505352;23566822783;25709647976;0.000247;584433973;275422649;0;111946;0;0;1422320;801645;0;0;142560;85.274818;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830286;52;19-06-2024 22:51:26
6692194;0;gcn72;2385333;2194989;2400000;1.001304;0.912515;5.806833;14.964969;0.000000;0.000000;1065.608979;124.012428;289.064592;23547375094;25804904279;0.000164;586072710;273589065;0;113856;0;0;683616;805305;0;0;40936;85.758455;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830296;62;19-06-2024 22:51:36
6692194;0;gcn72;2390666;2194779;2400000;1.001304;0.916617;5.823380;14.943237;0.000000;0.000000;1121.319360;124.224572;292.062918;23551746723;25694211975;0.000234;584045803;273180565;0;100241;0;0;1408416;802993;0;0;30480;85.429667;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830306;72;19-06-2024 22:51:46
6692194;0;gcn72;2388000;2194918;2400000;1.001203;0.915593;5.786149;14.872734;0.000000;0.000000;1121.152693;124.320930;292.541707;23562742553;25734961326;0.000233;583941250;273957765;0;97168;0;0;1427968;802028;0;0;4304;85.422727;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830316;82;19-06-2024 22:51:56
6692194;0;gcn72;2389333;2194679;2400000;1.001203;0.914598;5.398321;13.890804;0.000000;0.000000;998.765985;123.519691;279.301995;23562495576;25762678329;0.000092;583623653;274085575;0;100591;0;0;0;804855;0;0;13560;87.464000;1410000;1215000;26;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830326;92;19-06-2024 22:52:06
6692194;0;gcn72;2388000;2195051;2400000;1.001203;0.916575;5.610256;14.404590;0.000000;0.000000;1106.552375;124.033185;282.996088;23561815743;25706357957;0.000388;582249041;275345342;0;102805;0;0;2963104;799837;0;0;22288;85.697091;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830336;102;19-06-2024 22:52:16
