JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
6692192;0;gcn49;2388000;2189837;2400000;1.001101;0.643128;124.697577;57.067462;0.000000;0.000000;917.097734;156.494239;356.116797;2946492463;4581505585;0.000017;39510014;23386927;0;34418;0;0;0;131422;0;0;0;52.011750;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830232;13;19-06-2024 22:50:32
6692192;0;gcn49;2392000;2189275;2400000;1.004101;0.597736;216.690367;66.103058;0.000000;0.000000;880.306216;161.517856;357.557554;1830917956;3063085880;0.000022;35905487;17907530;0;290;0;0;0;216773;0;0;0;52.022000;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830242;23;19-06-2024 22:50:42
6692192;0;gcn49;2385333;2188964;2400000;1.001300;0.558464;130.448677;47.908232;0.000000;0.000000;801.393787;150.700352;363.399171;2053668971;3677349457;0.000017;39023341;24507740;0;0;0;0;0;169747;0;0;0;52.060273;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830252;33;19-06-2024 22:50:52
6692192;0;gcn49;2389333;2189570;2400000;1.002800;1.192425;13.042219;75.407152;0.000000;0.000000;916.076528;171.093618;369.323583;69136388329;57979651469;0.363432;395305345;510264358;0;833162;0;34420456;1753238576;12368;0;0;1862893120;66.106364;973636;1215000;5;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830262;43;19-06-2024 22:51:02
6692192;0;gcn49;2388000;2189971;2400000;1.003101;0.996268;14.589128;60.986978;0.000000;0.000000;932.371090;160.568426;360.353434;41776165844;41932645351;0.000351;604428462;433336281;0;520967;0;0;1019520;1734731;0;0;234624;90.334455;1410000;1215000;18;3;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830272;53;19-06-2024 22:51:12
6692192;0;gcn49;2394666;2189169;2400000;1.001300;0.907415;25.120786;65.173942;0.000000;0.000000;945.389521;161.259660;359.237828;23572804985;25977969347;0.000360;586902015;273942901;0;539241;0;432;2220304;800870;0;0;40176;111.858455;1410000;1215000;35;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830282;63;19-06-2024 22:51:22
6692192;0;gcn49;2380000;2189348;2400000;1.001901;0.906337;23.415174;60.792331;0.000000;0.000000;944.285386;159.020219;359.651565;23575759219;26012134996;0.000434;587684573;273497239;0;583837;0;0;2958384;801517;0;0;0;110.973250;1410000;1215000;35;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830292;73;19-06-2024 22:51:32
6692192;0;gcn49;2398666;2189947;2400000;1.001200;0.908783;22.273580;57.733887;0.000000;0.000000;863.355542;157.608203;356.315353;23584248450;25951461836;0.000261;589329265;272856344;0;322294;0;88;1491152;804306;0;0;0;111.999364;1410000;1215000;36;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830302;83;19-06-2024 22:51:42
6692192;0;gcn49;2384000;2190121;2400000;1.001301;0.905537;24.894689;64.692675;0.000000;0.000000;944.929025;160.867296;355.355586;23562364642;26020334571;0.000283;587465046;272720318;0;559453;0;0;1474752;800655;0;0;0;110.904818;1410000;1215000;39;10;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830312;93;19-06-2024 22:51:52
6692192;0;gcn49;2386666;2190149;2400000;1.001400;0.906865;23.234101;60.332665;0.000000;0.000000;951.390577;159.505555;357.544687;23581803435;26003657675;0.000305;588200203;274259171;0;516642;0;0;1732016;802615;0;0;0;111.809182;1410000;1215000;40;12;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718830322;103;19-06-2024 22:52:02
