JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
6693329;0;gcn50;2397333;2194920;2400000;1.001202;1.067038;0.957291;1.184384;0.000000;0.000000;1052.174970;109.045597;250.802708;13217533156;12387120211;0.382956;152675241;93805198;0;36422;0;34970416;1902357536;486381;0;0;1897455744;49.306636;259090;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718835931;12;20-06-2024 00:25:31
6693329;0;gcn50;2380000;2194832;2400000;1.036302;1.045728;1.947061;15.535644;0.000000;0.000000;1156.782147;121.605892;264.416785;86467926755;82686787282;0.000712;657622347;758729159;0;1239975;0;0;0;1531380;0;0;4604288;73.575364;1410000;1215000;13;2;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718835941;22;20-06-2024 00:25:41
6693329;0;gcn50;2373333;2194735;2400000;1.001302;0.907632;0.182826;0.469159;0.000000;0.000000;1223.197031;108.321323;251.024799;23321513426;25694904470;0.000113;590803063;276319144;0;104746;0;0;232096;793367;0;0;0;104.641182;1410000;1215000;35;9;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718835951;32;20-06-2024 00:25:51
6693329;0;gcn50;2394666;2194859;2400000;1.002002;0.911067;0.302389;0.780536;0.000000;0.000000;1227.773751;108.610482;251.738578;23563861905;25864015691;0.000245;590362798;279086839;0;348530;0;0;1303840;799487;0;0;0;108.283182;1410000;1215000;36;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718835961;42;20-06-2024 00:26:01
6693329;0;gcn50;2373333;2194954;2400000;1.001202;0.911116;0.180868;0.467048;0.000000;0.000000;1234.973192;107.921893;251.054944;23555711496;25853685012;0.000189;591415740;278686156;0;279542;0;0;812528;797395;0;0;0;107.938909;1410000;1215000;38;10;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718835971;52;20-06-2024 00:26:11
6693329;0;gcn50;2384000;2194982;2400000;1.001202;0.909053;0.183239;0.474601;0.000000;0.000000;1227.332501;108.092201;251.298292;23573417776;25931838029;0.000223;591295666;278401392;0;333845;0;0;1100560;801222;0;0;0;108.515750;1410000;1215000;36;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718835982;62;20-06-2024 00:26:22
6693329;0;gcn50;2393333;2194890;2400000;1.002702;0.909965;0.287355;0.741786;0.000000;0.000000;1239.828611;108.232511;251.177700;23553557169;25884024817;0.000199;590609083;278178624;0;333044;0;0;863088;800425;0;0;0;107.951636;1410000;1215000;36;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718835992;72;20-06-2024 00:26:32
6693329;0;gcn50;2369333;2194815;2400000;1.001302;0.910710;0.185967;0.480545;0.000000;0.000000;1118.177909;108.007168;251.143950;23563778531;25874065375;0.000202;592189898;279391526;0;300486;0;0;920144;799902;0;0;0;109.192545;1410000;1215000;36;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718836002;82;20-06-2024 00:26:42
6693329;0;gcn50;2406666;2194708;2400000;1.001202;0.913681;0.181554;0.467485;0.000000;0.000000;1218.675786;108.137028;250.926406;23554763878;25780063584;0.000090;593543214;279264039;0;100007;0;0;0;800401;0;0;0;108.042091;1410000;1215000;36;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718836012;92;20-06-2024 00:26:52
6693329;0;gcn50;2396000;2194800;2400000;1.001102;0.911288;0.293533;0.757935;0.000000;0.000000;1232.999987;108.544589;251.531801;23556371615;25849532795;0.000110;591642894;279307383;0;298950;0;0;0;799560;0;0;0;107.795727;1410000;1215000;36;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718836022;102;20-06-2024 00:27:02
