NODENAME;JOBID;STEPID;USERID;GROUPID;JOBNAME;USER_ACC;ENERGY_TAG;POLICY;POLICY_TH;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;CPU-GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DP_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC
gcn49;6692192;0;pdereus; ;Quan_7B;gusr68568; ;monitoring;0.000000;2377333;2191562;2400000;1015.506557;0.912647;14.929061;38.448737;0.082493;0.000000;924.069121;141.978175;326.284353;2386904285018;2615365120775;0.003865;57707122323;27201588221;0;52654208;0;34429680;1894928304;79414265;6;0;1863302984;107.869102;1366690;1215000;35;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gcn49;6692192;1;pdereus; ;Quan_7B;gusr68568; ;monitoring;0.000000;2378666;2194843;2400000;971.321523;0.893504;0.503605;1.354831;0.086200;0.000000;844.954517;112.823522;269.180138;2334827111913;2613113450959;0.004063;57902681130;27550881427;0;54738523;0;34727536;1829289376;79419747;6;0;1948264152;109.110164;1400166;1215000;37;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gcn49;6692192;2;pdereus; ;Quan_7B;gusr68568; ;monitoring;0.000000;2381333;2194844;2400000;964.375511;0.887515;0.678216;1.836674;0.086823;0.000000;916.352922;113.853695;270.183674;2317854354593;2611621750122;0.004230;56832692023;27324037242;0;56186151;0;33860104;1940193424;79419127;0;0;1969672208;110.172102;1399132;1215000;37;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gcn49;6692192;3;pdereus; ;Quan_7B;gusr68568; ;monitoring;0.000000;2378666;2194840;2400000;964.439508;0.887094;1.009423;2.733230;0.086825;0.000000;1088.092386;115.240075;267.543242;2316579923899;2611426597754;0.004105;57119022028;27184574547;0;54762063;0;35885744;1893268560;79432516;14;0;1895163632;110.876456;1400046;1215000;37;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gcn49;6692192;4;pdereus; ;Quan_7B;gusr68568; ;monitoring;0.000000;2382666;2194843;2400000;964.431512;0.889300;1.227359;3.323370;0.086828;0.000000;1141.743356;116.251809;267.216096;2322344723995;2611429714462;0.004119;57207668545;27309809974;0;54858587;0;36503728;1867337664;79458570;6;0;1934354208;110.906626;1397755;1215000;37;8;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gcn49;6692192;5;pdereus; ;Quan_7B;gusr68568; ;monitoring;0.000000;2377333;2194841;2400000;2380.390266;0.942833;0.767283;1.907820;0.035743;0.000000;985.549340;114.620618;263.545907;5580393513906;5918749651302;0.001735;137588128197;99428686028;0;137307962;0;32041544;2019257744;172040943;14;0;1768654600;90.696797;1391238;1215000;28;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gcn49;6692192;6;pdereus; ;Quan_7B;gusr68568; ;monitoring;0.000000;2380000;2194841;2400000;2360.216254;0.948899;1.202818;3.010696;0.036042;0.000000;853.043577;115.459899;262.570518;5605818252275;5907707323616;0.001839;135905461011;98905675551;0;128442612;0;32061200;2135196752;171964722;0;0;1872772480;91.199061;1406849;1215000;28;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gcn49;6692192;7;pdereus; ;Quan_7B;gusr68568; ;monitoring;0.000000;2377333;2194842;2400000;2315.063228;0.931974;2.645336;6.748292;0.036726;0.000000;780.111377;120.013802;259.908390;5504013326937;5905760917260;0.001841;132126480181;96790219187;0;131654023;0;34329296;2086463168;172034976;6;0;1837829408;91.581034;1405805;1215000;29;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gcn49;6692192;8;pdereus; ;Quan_7B;gusr68568; ;monitoring;0.000000;2378666;2194841;2400000;2327.141235;0.935617;2.440100;6.199345;0.036544;0.000000;846.129348;119.454888;255.050145;5531709058442;5912362047804;0.001769;135967165483;97965912769;0;137807764;0;31213672;2019716784;172006895;6;0;1755357416;91.523817;1404567;1215000;28;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
gcn49;6692192;9;pdereus; ;Quan_7B;gusr68568; ;monitoring;0.000000;2380000;2194841;2400000;2342.131255;0.941743;2.446779;6.176388;0.036316;0.000000;845.451874;119.100831;254.888803;5567799449689;5912226695452;0.001782;136237622502;99754974906;0;133348067;0;32715936;2034673744;171876625;14;0;1800332408;91.443803;1406846;1215000;28;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0
