JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
6695555;0;gcn37;2392000;2194759;2400000;1.001308;0.697031;101.773975;56.460080;0.000000;0.000000;1041.944615;175.275163;290.268700;3871906229;5554854082;0.000031;52350183;29576349;0;1906;0;0;0;304283;0;0;0;48.750273;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861686;13;20-06-2024 07:34:46
6695555;0;gcn37;2393333;2194916;2400000;1.104509;0.455037;181821.780561;55.199734;0.000000;0.000000;1029.543977;173.877402;288.539369;1525834;3353208;0.000000;25090;15274;0;0;0;0;0;23;0;0;0;48.731455;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861697;24;20-06-2024 07:34:57
6695555;0;gcn37;2380000;2194805;2400000;1.001308;1.974983;840300.374335;58.311299;0.000000;0.000000;1050.525388;176.145094;290.638943;1372301;694842;0.000000;24355;18314;0;0;0;0;0;38;0;0;0;48.675364;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861707;34;20-06-2024 07:35:07
6695555;0;gcn37;2390666;2194820;2400000;1.001308;0.591415;1147.788097;54.142208;0.000000;0.000000;938.419079;173.034827;288.262993;279340886;472326323;0.000001;5335446;3228372;0;367;0;0;0;13651;0;0;0;48.660182;210000;1215000;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861717;44;20-06-2024 07:35:17
6695555;0;gcn37;2394666;2194751;2400000;1.001308;2.986137;52.127984;66.759450;0.000000;0.000000;1054.599162;182.666645;299.585927;38292998229;12823591635;0.348090;210976798;224263717;0;253556;0;30559072;1652000688;176043;0;0;1802435320;54.882833;675000;1215000;2;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861727;54;20-06-2024 07:35:27
6695555;0;gcn37;2382666;2195174;2400000;1.001408;1.940826;27.111034;61.895844;0.000000;0.000000;1085.946444;179.511879;297.839033;44372445198;22862656507;0.000307;555506818;381137654;0;268720;0;0;823312;1816384;0;0;164376;77.818273;1410000;1215000;15;1;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861737;64;20-06-2024 07:35:37
6695555;0;gcn37;2384000;2194774;2400000;1.001609;0.947617;21.900257;54.173670;0.000000;0.000000;1089.172067;173.564937;291.428814;23478464105;24776333914;0.000409;568084025;276219628;0;82612;0;1096;3075536;771225;0;0;167792;99.962818;1410000;1215000;24;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861747;74;20-06-2024 07:35:47
6695555;0;gcn37;2393333;2194743;2400000;1.002009;0.947854;23.165315;57.339728;0.000000;0.000000;1084.783213;175.945722;293.381842;23508800856;24802120763;0.000277;567926886;276681652;0;102117;0;1696;1808992;775868;0;0;82552;88.515273;1410000;1215000;25;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861757;84;20-06-2024 07:35:57
6695555;0;gcn37;2386666;2194806;2400000;1.001408;0.945945;23.670411;58.735932;0.000000;0.000000;974.607363;176.799774;293.675944;23505798762;24849022048;0.000249;568519609;276228238;0;81882;0;2936;1581648;774280;0;0;53928;88.370545;1410000;1215000;24;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861767;94;20-06-2024 07:36:07
6695555;0;gcn37;2384000;2195000;2400000;1.001308;0.945760;23.716788;58.854528;0.000000;0.000000;1022.162500;176.648707;290.054729;23500267014;24848027321;0.000274;568588960;275518132;0;102035;0;1632;1774336;773357;0;0;90136;88.141909;1410000;1215000;24;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861777;104;20-06-2024 07:36:17
6695555;0;gcn37;2389333;2194739;2400000;1.003408;0.943908;23.309321;57.937365;0.000000;0.000000;1022.275574;176.159673;289.442804;23541639806;24940599737;0.000298;570170968;275471541;0;105359;0;984;2049392;778418;0;0;52712;88.698583;1410000;1215000;26;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861787;114;20-06-2024 07:36:27
6695555;0;gcn37;2389333;2194814;2400000;1.001308;0.944632;22.048596;54.804920;0.000000;0.000000;1053.143068;173.682507;287.978287;23510891202;24888943554;0.000392;569797097;276782993;0;77796;0;1016;3026816;774447;0;0;42872;88.266545;1410000;1215000;24;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861797;124;20-06-2024 07:36:37
6695555;0;gcn37;2390666;2194856;2400000;1.001308;0.945539;24.107673;59.846002;0.000000;0.000000;1091.213148;177.512080;294.873064;23503202242;24856945205;0.000237;569536225;275012617;0;86344;0;32;1495040;770657;0;0;24200;87.900182;1410000;1215000;24;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861807;134;20-06-2024 07:36:47
6695555;0;gcn37;2380000;2194738;2400000;1.001408;0.945685;23.239368;57.546798;0.000000;0.000000;992.878630;175.922050;292.924341;23450628222;24797510670;0.000183;571925927;276584845;0;71417;0;1672;954144;762517;0;0;37864;87.582091;1410000;1215000;24;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861817;144;20-06-2024 07:36:57
6695555;0;gcn37;2390666;2194864;2400000;1.001408;0.945782;22.599015;56.054587;0.000000;0.000000;1085.534025;174.717290;291.961794;23492216499;24838931912;0.000242;570329617;276391991;0;87644;0;1048;1535008;772774;0;0;29504;88.517545;1410000;1215000;26;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861827;154;20-06-2024 07:37:07
6695555;0;gcn37;2394666;2194859;2400000;1.001308;0.944275;22.425594;55.728096;0.000000;0.000000;1092.725278;174.387652;292.488786;23496142429;24882734326;0.000292;569579522;276518807;0;107400;0;680;1973120;775628;0;0;68240;88.554455;1410000;1215000;24;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861837;164;20-06-2024 07:37:17
6695555;0;gcn37;2385333;2194899;2400000;1.001308;0.940722;23.702110;59.198216;0.000000;0.000000;1090.113695;177.141123;294.601750;23526149500;25008604526;0.000240;569340067;277656072;0;86260;0;0;1494016;781684;0;0;37600;88.655417;1410000;1215000;24;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861847;174;20-06-2024 07:37:27
6695555;0;gcn37;2390666;2194918;2400000;1.001308;0.933383;21.253763;53.561262;0.000000;0.000000;1087.927447;172.710873;290.727755;23552813787;25233812092;0.000236;578904371;273872400;0;80797;0;0;1490592;785414;0;0;3336;89.252000;1410000;1215000;27;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861857;184;20-06-2024 07:37:37
6695555;0;gcn37;2390666;2194924;2400000;1.001308;0.937112;23.858001;59.883982;0.000000;0.000000;987.232305;177.636763;294.730384;23552450957;25133008630;0.000344;575992022;275498314;0;68883;0;800;2597248;772289;0;0;352;87.926636;1410000;1215000;26;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861867;194;20-06-2024 07:37:47
6695555;0;gcn37;2389333;2194715;2400000;1.001408;0.936699;22.901084;57.515281;0.000000;0.000000;1094.779004;175.692491;293.207092;23558007770;25150028714;0.000217;573988049;277801590;0;90601;0;672;1265104;783286;0;0;37064;88.071273;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861877;204;20-06-2024 07:37:57
6695555;0;gcn37;2394666;2194824;2400000;1.001308;0.935199;22.529628;56.702854;0.000000;0.000000;1099.056994;174.942352;292.462843;23568000495;25201056900;0.000327;578457040;275010764;0;80022;0;0;2404816;779498;0;0;7624;88.957455;1410000;1215000;27;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861887;214;20-06-2024 07:38:07
6695555;0;gcn37;2384000;2194916;2400000;1.001508;0.930486;22.417746;56.671343;0.000000;0.000000;1087.775091;174.958329;292.616193;23557880974;25317814076;0.000359;580004285;272960335;0;84355;0;248;2723776;784585;0;0;0;88.064091;1410000;1215000;26;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861897;224;20-06-2024 07:38:17
6695555;0;gcn37;2385333;2194839;2400000;1.001308;0.931984;21.790456;55.017591;0.000000;0.000000;1087.636936;173.535471;291.523441;23561957262;25281515927;0.000241;574973190;276787372;0;86133;0;640;1518176;788757;0;0;17896;88.243667;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861907;234;20-06-2024 07:38:27
6695555;0;gcn37;2385333;2194867;2400000;1.001909;0.929435;23.004005;58.220044;0.000000;0.000000;990.575487;175.904642;293.509174;23567637308;25356957028;0.000296;579105727;271741492;0;119522;0;656;2044464;790841;0;0;7520;98.875273;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861917;244;20-06-2024 07:38:37
6695555;0;gcn37;2392000;2194727;2400000;1.001408;0.934008;22.848046;57.541019;0.000000;0.000000;1091.408860;175.324795;294.010312;23555397438;25219687877;0.000243;577666358;275414345;0;94773;0;56;1505680;779914;0;0;57688;88.495273;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861927;254;20-06-2024 07:38:47
6695555;0;gcn37;2382666;2194801;2400000;1.001308;0.933445;22.756033;57.334461;0.000000;0.000000;1095.815235;175.200413;294.932884;23549183200;25228244687;0.000237;578764480;275482447;0;81781;0;0;1489776;784747;0;0;13120;88.091000;1410000;1215000;24;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861937;264;20-06-2024 07:38:57
6695555;0;gcn37;2389333;2194857;2400000;1.001508;0.929906;21.765785;55.010103;0.000000;0.000000;1094.521024;173.653070;293.184037;23537578507;25311781867;0.000238;570086012;273292538;0;86935;0;128;1497792;791130;0;0;10512;88.279091;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861947;274;20-06-2024 07:39:07
6695555;0;gcn37;2389333;2194817;2400000;1.001408;0.932894;22.817135;57.522966;0.000000;0.000000;1091.112277;175.629645;295.080862;23551778681;25245930376;0.000361;569129662;276287538;0;100272;0;0;2724064;788458;0;0;0;88.394545;1410000;1215000;27;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861957;284;20-06-2024 07:39:17
6695555;0;gcn37;2384000;2194828;2400000;1.001308;0.929145;22.678712;57.417138;0.000000;0.000000;988.316886;175.226044;294.467404;23554536764;25350761208;0.000292;566542647;276143095;0;105942;0;0;2015616;793201;0;0;13264;88.031417;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861967;294;20-06-2024 07:39:27
6695555;0;gcn37;2393333;2194982;2400000;1.001808;0.930995;22.060413;55.769266;0.000000;0.000000;1089.750187;174.226732;292.302797;23578343702;25325965682;0.000238;565888089;274980372;0;93334;0;0;1496000;790262;0;0;5688;89.024364;1410000;1215000;27;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861977;304;20-06-2024 07:39:37
6695555;0;gcn37;2386666;2194957;2400000;1.001408;0.933111;23.140379;58.358273;0.000000;0.000000;1089.621377;176.046447;294.008977;23565502320;25254756918;0.000166;564671201;276540146;0;101528;0;240;781392;783703;0;0;0;88.157455;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861987;314;20-06-2024 07:39:47
6695555;0;gcn37;2385333;2194732;2400000;1.001608;0.934650;21.951530;55.246817;0.000000;0.000000;1090.237462;173.645727;291.808231;23560778244;25208117983;0.000238;573476496;275864707;0;94474;0;0;1491504;783676;0;0;8992;88.569455;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718861997;324;20-06-2024 07:39:57
6695555;0;gcn37;2389333;2194822;2400000;1.001308;0.938730;23.001714;57.636060;0.000000;0.000000;1094.800563;175.831971;293.151621;23552793355;25090074232;0.000112;574064485;278997613;0;86923;0;312;255616;779450;0;0;0;88.823818;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718862007;334;20-06-2024 07:40:07
6695555;0;gcn37;2390666;2194838;2400000;1.001308;0.932783;22.440914;56.590287;0.000000;0.000000;990.875538;174.662030;293.142990;23553194718;25250455491;0.000336;578356099;274182529;0;93862;0;704;2481072;786085;0;0;352;87.856727;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718862018;344;20-06-2024 07:40:18
6695555;0;gcn37;2377333;2194821;2400000;1.001308;0.928260;17.993032;45.601516;0.000000;0.000000;1048.002793;165.463269;285.468802;23556588326;25377146418;0.000388;582572674;274684036;0;76896;0;232;3003520;789674;0;0;18136;88.281417;1410000;1215000;25;4;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718862028;354;20-06-2024 07:40:28
6695555;0;gcn37;2393333;2194792;2400000;1.001308;0.908965;3.250841;8.418496;0.000000;0.000000;864.035496;133.561619;262.668422;23569683520;25930245161;0.000238;593102271;279258917;0;84992;0;0;1491680;804578;0;0;6800;89.546455;1410000;1215000;27;5;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1718862038;364;20-06-2024 07:40:38
